RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
53354797,202210,F,20대,강원도,300만원 미만,"게임, 보드게임-퍼즐-바둑-장기-체스 등, 산책-걷기, 독서, 반려동물 돌보기, 요리-베이킹, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","영화관 관람, 음악 공연 관람, 게임, 보드게임-퍼즐-바둑-장기-체스 등, 산책-걷기, 온천-사우나-찜질방, 독서, 반려동물 돌보기, 생활공예-원예, 요리-베이킹, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"
53337668,202210,F,20대,강원도,300만원 미만,"걷기-속보-조깅 직접 하기, 요가-필라테스 직접 하기, SNS -인터넷 커뮤니티 활동, 낮잠자기, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 음주-유흥, 수다-잡담하기, 종교활동, 가족-친지 만남, 친구-이성친구 만남","걷기-속보-조깅 직접 하기, 요가-필라테스 직접 하기, 익스트림스포츠 직접하기, 자전거-싸이클-산악자전거 직접 타기, 헬스-보디빌딩 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 낮잠자기, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 음주-유흥, 독서, 인테리어, 수다-잡담하기, 종교활동, 가족-친지 "
53328228,202210,M,20대,강원도,300만원 미만,"줄넘기-맨손체조-스트레칭 직접 하기, SNS -인터넷 커뮤니티 활동, 게임, 만화책 보기, 쇼핑, 영상 컨텐츠 시청, 요리-베이킹, 친구-이성친구 만남","영화관 관람, 걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, SNS -인터넷 커뮤니티 활동, 게임, 만화책 보기, 쇼핑, 영상 컨텐츠 시청, 요리-베이킹, 친구-이성친구 만남, 기타 사회교류"
53333858,202210,M,30대,강원도,300만원 미만,"e스포츠 영상 시청, 기타 스포츠 영상-현장 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 해외여행, 게임, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 음주-유흥, 독서, 요리-베이킹, 기타 자기계발-자기관리, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","e스포츠 영상 시청, 기타 스포츠 영상-현장 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 수영 직접 하기, 국내 여행, 해외여행, 게임, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 음주-유흥, 독서, 요리-베이킹, 기타 자기계발-자기관리, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"
53333780,202210,M,30대,강원도,300만원 미만,"영화관 관람, 국내 프로스포츠 영상 시청, 볼링-당구-포켓볼 직접 하기, 국내 여행, 게임, 어학-기술-자격증 취득, 가족-친지 만남","영화관 관람, 음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 볼링-당구-포켓볼 직접 하기, 국내 여행, 게임, 어학-기술-자격증 취득, 가족-친지 만남"
53361462,202210,M,30대,강원도,300만원 미만,"국내 여행, 드라이브, 갬블, 음주-유흥, 요리-베이킹","국내 프로스포츠 영상 시청, 국내 여행, 드라이브, 캠핑-차박, 갬블, 낮잠자기, 음주-유흥, 요리-베이킹"
53351357,202210,M,40대,강원도,300만원 미만,"영상 컨텐츠 시청, 영상 컨텐츠 제작, 음악-라디오 감상","영상 컨텐츠 시청, 영상 컨텐츠 제작, 음악-라디오 감상"
53356906,202210,F,40대,강원도,300만원 미만,"걷기-속보-조깅 직접 하기, 요가-필라테스 직접 하기, 국내 여행, 산책-걷기, 온천-사우나-찜질방","영화관 관람, 걷기-속보-조깅 직접 하기, 요가-필라테스 직접 하기, 국내 여행, 낮잠자기, 산책-걷기, 온천-사우나-찜질방, 음악-라디오 감상, 어학-기술-자격증 취득"
53353119,202210,F,40대,강원도,300만원 미만,"문학 행사 관람, 미술관-전시관 관람, 박물관 관람, 음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 소풍-피크닉, 축제 참가, 테마파크-시설 방문, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 독서, 신문-잡지보기, 사회봉사활동, 종교활동, 가","문학 행사 관람, 미술관-전시관 관람, 박물관 관람, 영화관 관람, 음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 소풍-피크닉, 축제 참가, 테마파크-시설 방문, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 독서, 신문-잡지"
53346697,202210,F,40대,강원도,300만원 미만,"미술 직접 활동 및 수강하기, 소풍-피크닉, 낮잠자기, 산책-걷기, 생활공예-원예","미술 직접 활동 및 수강하기, 기타 문화예술 직접 활동 및 수강하기, 소풍-피크닉, 낮잠자기, 사진 촬영, 산책-걷기, 수집, 생활공예-원예, 수다-잡담하기, 종교활동"
