RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
53338090,202207,M,60대,대전광역시,300이상500만원 미만,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류""","""문화예술 직접하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53375377,202207,M,60대,부산광역시,300이상500만원 미만,"""운동-스포츠 직접하기, 사회교류""","""운동-스포츠 직접하기, 관광-여행, 사회교류"""
53326366,202207,M,60대,경기도,300이상500만원 미만,"""운동-스포츠 직접하기, 사회교류""","""운동-스포츠 직접하기, 사회교류"""
53335142,202207,M,60대,충청북도,500이상700만원 미만,"""운동-스포츠 직접하기, 관광-여행""","""운동-스포츠 직접하기, 관광-여행"""
53343799,202207,M,60대,인천광역시,300만원 미만,"""오락-휴식, 자기계발-자기관리""","""문화예술 관람하기, 스포츠 관람하기, 오락-휴식, 자기계발- 자기관리"""
53344903,202207,M,60대,경상북도,300만원 미만,"""운동-스포츠 직접하기, 사회교류""","""운동-스포츠 직접하기, 사회교류"""
53361482,202207,M,60대,충청남도,500이상700만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리, 사회교류""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53345865,202207,M,60대,전라북도,300이상500만원 미만,"""스포츠 관람하기, 관광-여행, 자기계발-자기관리, 사회교류""","""문화예술 관람하기, 스포츠 관람하기, 관광-여행, 자기계발- 자기관리, 사회교류"""
53332680,202207,M,60대,서울특별시,300이상500만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 자기계발-자기관리, 사회교류""","""스포츠 관람하기, 운동-스포츠 직접하기, 자기계발- 자기관리, 사회교류"""
53334211,202207,M,60대,전라남도,300만원 미만,"""문화예술 직접하기, 자기계발-자기관리""","""문화예술 직접하기, 자기계발- 자기관리"""
53326903,202207,M,60대,부산광역시,500이상700만원 미만,"""스포츠 관람하기, 오락-휴식""","""스포츠 관람하기, 오락-휴식"""
53350700,202207,M,60대,강원도,300만원 미만,"""스포츠 관람하기, 관광-여행, 오락-휴식, 사회교류""","""문화예술 관람하기, 스포츠 관람하기, 관광-여행, 오락-휴식, 사회교류"""
53324913,202207,M,60대,서울특별시,300만원 미만,"""운동-스포츠 직접하기, 사회교류""","""운동-스포츠 직접하기, 사회교류"""
53337110,202207,M,60대,서울특별시,500이상700만원 미만,"""스포츠 관람하기, 오락-휴식, 자기계발-자기관리""","""문화예술 관람하기, 스포츠 관람하기, 오락-휴식, 자기계발- 자기관리"""
53339553,202207,M,60대,서울특별시,300이상500만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 사회교류""","""문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 사회교류"""
53347261,202207,M,60대,충청남도,300이상500만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"""
53352521,202207,M,60대,부산광역시,500이상700만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53322622,202207,M,60대,서울특별시,300만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리"""
53339516,202207,M,60대,경상남도,500이상700만원 미만,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식""","""운동-스포츠 직접하기, 관광-여행, 오락-휴식"""
53342632,202207,M,60대,대구광역시,300만원 미만,"""운동-스포츠 직접하기, 오락-휴식""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식"""
53349625,202207,M,60대,충청북도,300만원 미만,"""운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리, 사회교류""","""운동-스포츠 직접하기, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53351263,202207,M,60대,제주특별자치도,500이상700만원 미만,"""운동-스포츠 직접하기, 오락-휴식, 사회교류""","""운동-스포츠 직접하기, 오락-휴식, 사회교류"""
53359952,202207,M,60대,경기도,300만원 미만,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리""","""문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리"""
53363058,202207,M,60대,경상북도,300만원 미만,"""문화예술 직접하기, 관광-여행""","""문화예술 직접하기, 관광-여행, 자기계발- 자기관리"""
53363753,202207,M,60대,서울특별시,300이상500만원 미만,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식""","""문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식"""
53363922,202207,M,60대,서울특별시,500이상700만원 미만,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류""","""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"""
53350020,202207,M,60대,강원도,300만원 미만,"""운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리""","""운동-스포츠 직접하기, 관광-여행, 자기계발- 자기관리"""
53355073,202207,M,60대,경기도,300만원 미만,"""운동-스포츠 직접하기, 오락-휴식""","""운동-스포츠 직접하기, 오락-휴식"""
53374604,202207,M,60대,대전광역시,300만원 미만,"""오락-휴식, 사회교류""","""문화예술 관람하기, 오락-휴식, 사회교류"""
53366684,202207,M,60대,인천광역시,300이상500만원 미만,"""운동-스포츠 직접하기, 오락-휴식, 사회교류""","""운동-스포츠 직접하기, 오락-휴식, 사회교류"""
53326658,202207,M,50대,경기도,300이상500만원 미만,"""문화예술 직접하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리""","""문화예술 직접하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리"""
53330493,202207,M,50대,광주광역시,300만원 미만,"""관광-여행""","""문화예술 관람하기, 관광-여행"""
53353172,202207,M,50대,인천광역시,700만원 이상,"""관광-여행, 오락-휴식, 사회교류""","""문화예술 관람하기, 관광-여행, 오락-휴식, 사회교류"""
53373829,202207,M,50대,강원도,700만원 이상,"""운동-스포츠 직접하기, 관광-여행""","""운동-스포츠 직접하기, 관광-여행"""
53330550,202207,M,50대,부산광역시,300이상500만원 미만,"""오락-휴식, 사회교류""","""문화예술 관람하기, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53364520,202207,M,50대,전라남도,300이상500만원 미만,"""관광-여행""","""관광-여행"""
53367991,202207,M,50대,경상남도,300만원 미만,"""오락-휴식""","""오락-휴식"""
53332344,202207,M,50대,부산광역시,700만원 이상,"""스포츠 관람하기, 관광-여행, 오락-휴식, 사회교류""","""문화예술 관람하기, 스포츠 관람하기, 관광-여행, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53331143,202207,M,50대,부산광역시,500이상700만원 미만,"""스포츠 관람하기, 관광-여행""","""스포츠 관람하기, 관광-여행, 오락-휴식"""
53338135,202207,M,50대,서울특별시,300이상500만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리"""
53343512,202207,M,50대,전라북도,300이상500만원 미만,"""운동-스포츠 직접하기""","""운동-스포츠 직접하기, 오락-휴식"""
53345765,202207,M,50대,경기도,300만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식"""
53349536,202207,M,50대,서울특별시,700만원 이상,"""운동-스포츠 직접하기, 관광-여행""","""문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행"""
53360932,202207,M,50대,충청남도,700만원 이상,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류""","""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53363780,202207,M,50대,부산광역시,300이상500만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류""","""문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53368140,202207,M,50대,경기도,500이상700만원 미만,"""오락-휴식""","""관광-여행, 오락-휴식"""
53341560,202207,M,50대,경기도,300만원 미만,"""오락-휴식""","""오락-휴식"""
53343131,202207,M,50대,울산광역시,500이상700만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 사회교류""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 사회교류"""
53348681,202207,M,50대,전라남도,700만원 이상,"""문화예술 직접하기, 관광-여행, 자기계발-자기관리""","""문화예술 직접하기, 관광-여행, 자기계발- 자기관리"""
53323133,202207,M,50대,경기도,무응답,"""스포츠 관람하기, 운동-스포츠 직접하기, 자기계발-자기관리, 사회교류""","""스포츠 관람하기, 운동-스포츠 직접하기, 자기계발- 자기관리, 사회교류"""
53343121,202207,M,50대,경기도,300이상500만원 미만,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류""","""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"""
53365001,202207,M,50대,경상남도,500이상700만원 미만,"""스포츠 관람하기""","""스포츠 관람하기, 사회교류"""
53369597,202207,M,50대,경기도,300이상500만원 미만,"""스포츠 관람하기, 관광-여행, 오락-휴식""","""스포츠 관람하기, 관광-여행, 오락-휴식"""
53371941,202207,M,50대,경기도,300만원 미만,"""오락-휴식""","""오락-휴식"""
53331360,202207,M,50대,경기도,500이상700만원 미만,"""운동-스포츠 직접하기, 오락-휴식, 사회교류""","""운동-스포츠 직접하기, 오락-휴식, 사회교류"""
53331497,202207,M,50대,서울특별시,300만원 미만,"""오락-휴식, 자기계발-자기관리""","""오락-휴식, 자기계발- 자기관리"""
53344401,202207,M,50대,부산광역시,500이상700만원 미만,"""오락-휴식, 자기계발-자기관리""","""문화예술 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리"""
53369598,202207,M,50대,경상북도,300만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식"""
53349404,202207,M,50대,광주광역시,300이상500만원 미만,"""운동-스포츠 직접하기""","""스포츠 관람하기, 운동-스포츠 직접하기, 사회교류"""
53334205,202207,M,50대,경기도,500이상700만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리, 사회교류""","""스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53346202,202207,M,50대,울산광역시,300이상500만원 미만,"""자기계발-자기관리, 사회교류""","""문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리, 사회교류"""
53351460,202207,M,50대,강원도,500이상700만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발- 자기관리"""
53359535,202207,M,50대,광주광역시,500이상700만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식"""
53362480,202207,M,50대,서울특별시,300만원 미만,"""운동-스포츠 직접하기, 오락-휴식, 사회교류""","""운동-스포츠 직접하기, 오락-휴식, 사회교류"""
53328137,202207,M,40대,서울특별시,무응답,"""운동-스포츠 직접하기, 오락-휴식""","""운동-스포츠 직접하기, 오락-휴식"""
53338756,202207,M,40대,경기도,500이상700만원 미만,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류""","""운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"""
53352221,202207,M,40대,경기도,700만원 이상,"""운동-스포츠 직접하기, 관광-여행""","""운동-스포츠 직접하기, 관광-여행"""
53371112,202207,M,40대,경상북도,300만원 미만,"""스포츠 관람하기, 오락-휴식, 자기계발-자기관리""","""문화예술 관람하기, 스포츠 관람하기, 오락-휴식, 자기계발- 자기관리"""
53334714,202207,M,40대,대구광역시,700만원 이상,"""운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리""","""운동-스포츠 직접하기, 관광-여행, 자기계발- 자기관리"""
53335155,202207,M,40대,경기도,무응답,"""운동-스포츠 직접하기""","""운동-스포츠 직접하기, 오락-휴식"""
53340549,202207,M,40대,경상남도,300이상500만원 미만,"""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행""","""스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행"""
53360298,202207,M,40대,부산광역시,300만원 미만,"""문화예술 직접하기, 스포츠 관람하기, 오락-휴식""","""문화예술 직접하기, 스포츠 관람하기, 오락-휴식"""
53368874,202207,M,40대,인천광역시,700만원 이상,"""운동-스포츠 직접하기, 관광-여행""","""운동-스포츠 직접하기, 관광-여행"""
53358337,202207,M,40대,경기도,300만원 미만,"""오락-휴식""","""오락-휴식"""
53325652,202207,M,40대,부산광역시,300이상500만원 미만,"""운동-스포츠 직접하기, 관광-여행, 오락-휴식""","""운동-스포츠 직접하기, 관광-여행, 오락-휴식"""
53339932,202207,M,40대,경기도,300이상500만원 미만,"""오락-휴식, 자기계발-자기관리""","""문화예술 직접하기, 오락-휴식, 자기계발- 자기관리"""
53354484,202207,M,40대,부산광역시,무응답,"""운동-스포츠 직접하기""","""운동-스포츠 직접하기, 관광-여행"""
