RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
53335716,202309,M,20대,강원도,300이상500만원 미만,"영화관 관람, 게임","영화관 관람, 게임, 어학-기술-자격증 취득"
53348282,202309,F,20대,강원도,300만원 미만,국내 여행,"격투 스포츠 현장 관람, 국내 여행"
53363884,202309,F,20대,강원도,300만원 미만,"국내 여행, 액티비티-체험, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","국내 여행, 액티비티-체험, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"
53365264,202309,F,20대,강원도,300이상500만원 미만,"연극-뮤지컬 관람, 영화관 관람, 문학 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, SNS -인터넷 커뮤니티 활동, 갬블, 게임, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 수집, 영상 컨텐츠 시청, 음악-라디오 감상, 음주-유흥, 독서, 요리-베이킹, 수다-잡담하기, ","미술관-전시관 관람, 박물관 관람, 연극-뮤지컬 관람, 영화관 관람, 문학 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 해외여행, SNS -인터넷 커뮤니티 활동, 갬블, 게임, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 사진 촬영"
53332775,202309,F,20대,강원도,무응답,"영화관 관람, 요가-필라테스 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청","영화관 관람, 미술 직접 활동 및 수강하기, 요가-필라테스 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청"
53331789,202309,F,20대,강원도,무응답,"SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상","SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상"
53338964,202309,F,20대,강원도,300만원 미만,"국내 프로스포츠 현장 관람, 국내 여행, 가족-친지 만남, 친구-이성친구 만남","국내 프로스포츠 영상 시청, 국내 여행, SNS -인터넷 커뮤니티 활동, 사진 촬영, 산책-걷기, 가족-친지 만남, 친구-이성친구 만남"
461993,202309,M,20대,강원도,300만원 미만,"SNS -인터넷 커뮤니티 활동, 게임, 온천-사우나-찜질방, 음주-유흥","SNS -인터넷 커뮤니티 활동, 게임, 낚시, 온천-사우나-찜질방, 음주-유흥, 기타 취미-오락-휴식"
463413,202309,M,20대,강원도,700만원 이상,"e스포츠 영상 시청, 줄넘기-맨손체조-스트레칭 직접 하기, SNS -인터넷 커뮤니티 활동, 게임, 맛집-카페 탐방, 사진 촬영, 영상 컨텐츠 시청, 어학-기술-자격증 취득, 요리-베이킹, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","사진 직접 활동 및 수강하기, e스포츠 영상 시청, 줄넘기-맨손체조-스트레칭 직접 하기, SNS -인터넷 커뮤니티 활동, 게임, 맛집-카페 탐방, 사진 촬영, 영상 컨텐츠 시청, 어학-기술-자격증 취득, 요리-베이킹, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"
53346461,202309,M,20대,강원도,300만원 미만,기타 사회교류,기타 사회교류
53358618,202309,M,20대,강원도,500이상700만원 미만,"국내 프로스포츠 영상 시청, 해외여행, 낮잠자기","국내 프로스포츠 영상 시청, 해외여행, 낮잠자기"
53370366,202309,F,30대,강원도,500이상700만원 미만,"수영 직접 하기, 국내 여행, 맛집-카페 탐방, 영상 컨텐츠 제작","음악 공연 관람, 국내 프로스포츠 현장 관람, 수영 직접 하기, 국내 여행, 캠핑-차박, 테마파크-시설 방문, SNS -인터넷 커뮤니티 활동, 맛집-카페 탐방, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 음악-라디오 감상, 음주-유흥, 어학-기술-자격증 취득, 수다-잡담하기"
53339154,202309,F,30대,강원도,300이상500만원 미만,"박물관 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 국내 여행, 드라이브, 소풍-피크닉, 게임, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 독서, 미용, 요리-베이킹, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","미술관-전시관 관람, 박물관 관람, 영화관 관람, 기타 문화예술 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 국내 여행, 드라이브, 소풍-피크닉, 축제 참가, 게임, 낮잠자기, 맛집-카페 탐방, 보드게임-퍼즐-바둑-장기-체스 등, 산책-걷기, 쇼핑, 영상 컨텐츠 시"
53327838,202309,M,30대,강원도,300이상500만원 미만,"헬스-보디빌딩 직접 하기, 게임","수영 직접 하기, 헬스-보디빌딩 직접 하기, 게임"
53367188,202309,F,30대,강원도,300이상500만원 미만,"영화관 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 온천-사우나-찜질방, 음악-라디오 감상, 독서, 반려동물 돌보기, 생활공예-원예, 요리-베이킹, 인테리","미술관-전시관 관람, 박물관 관람, 영화관 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 요가-필라테스 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 소풍-피크닉, 테마파크-시설 방문, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 온천"
53361462,202309,M,30대,강원도,300만원 미만,"줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 게임","줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 소풍-피크닉, 게임, 산책-걷기"
53354133,202309,F,30대,강원도,500이상700만원 미만,"영화관 관람, 요가-필라테스 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 맛집-카페 탐방","영화관 관람, 요가-필라테스 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 맛집-카페 탐방, 수다-잡담하기, 가족-친지 만남"
53343189,202309,F,30대,강원도,300이상500만원 미만,"국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 국내 여행, 테마파크-시설 방문, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 쇼핑, 음악-라디오 감상, 수다-잡담하기, 가족-친지 만남","문학 행사 관람, 박물관 관람, 영화관 관람, 음악 공연 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 국내 여행, 드라이브, 축제 참가, 테마파크-시설 방문, SNS -인터넷 커뮤니티 활동, 갬블, 게임, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 쇼핑, 음악-라디오 감상, 어학-기술-자격증 취득, 수다-잡담하기, 종교활동, 가족-친지 "
53338430,202309,F,30대,강원도,300만원 미만,"걷기-속보-조깅 직접 하기, 액티비티-체험","걷기-속보-조깅 직접 하기, 헬스-보디빌딩 직접 하기, 액티비티-체험"
53369801,202309,M,30대,강원도,500이상700만원 미만,"국내 여행, 드라이브, 축제 참가, 게임, 친구-이성친구 만남","국내 여행, 드라이브, 축제 참가, 게임, 사진 촬영, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 음주-유흥, 계모임-동창회-사교모임, 친구-이성친구 만남"
53345153,202309,F,30대,강원도,300만원 미만,"국내 여행, 낮잠자기, 쇼핑, 영상 컨텐츠 시청","국내 여행, 낮잠자기, 쇼핑, 영상 컨텐츠 시청"
53326872,202309,M,30대,강원도,300이상500만원 미만,"영화관 관람, 헬스-보디빌딩 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 낚시, 낮잠자기, 수다-잡담하기","영화관 관람, 헬스-보디빌딩 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 낚시, 낮잠자기, 수다-잡담하기"
53353684,202309,M,40대,강원도,300이상500만원 미만,"미술관-전시관 관람, 박물관 관람, 영화관 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 국내 여행, 테마파크-시설 방문, 해외여행, 게임, 낮잠자기, 맛집-카페 탐방, 쇼핑","미술관-전시관 관람, 박물관 관람, 영화관 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 자전거-싸이클-산악자전거 직접 타기, 국내 여행, 테마파크-시설 방문, 해외여행, 게임, 낮잠자기, 맛집-카페 탐방, 쇼핑, 계모임-동창회-사교모임, 친구-이성친구 만남"
53327254,202309,M,40대,강원도,500이상700만원 미만,"축제 참가, 영상 컨텐츠 시청, 음주-유흥","골프 직접 하기, 축제 참가, 캠핑-차박, 낮잠자기, 산책-걷기, 영상 컨텐츠 시청, 음주-유흥, 사회봉사활동, 수다-잡담하기, 가족-친지 만남"
53329303,202309,M,40대,강원도,700만원 이상,"음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 드라이브, 기타 관광-여행, SNS -인터넷 커뮤니티 활동, 게임, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 반려동물 돌보기, 인테리어","음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 드라이브, 기타 관광-여행, SNS -인터넷 커뮤니티 활동, 게임, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 반려동물 돌보기, 인테리어"
53354026,202309,F,40대,강원도,300이상500만원 미만,가족-친지 만남,"가족-친지 만남, 기타 사회교류"
53356699,202309,M,40대,강원도,300이상500만원 미만,"걷기-속보-조깅 직접 하기, 게임","걷기-속보-조깅 직접 하기, 기타 스포츠-운동 직접하기, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 산책-걷기"
53366635,202309,F,40대,강원도,700만원 이상,"걷기-속보-조깅 직접 하기, 국내 여행, 캠핑-차박","걷기-속보-조깅 직접 하기, 국내 여행, 캠핑-차박"
53376878,202309,M,40대,강원도,500이상700만원 미만,"영화관 관람, 기타 문화예술 직접 활동 및 수강하기, 구기스포츠 직접 하기, 국내 여행, 영상 컨텐츠 시청, 어학-기술-자격증 취득, 친구-이성친구 만남","영화관 관람, 기타 문화예술 직접 활동 및 수강하기, 구기스포츠 직접 하기, 국내 여행, 영상 컨텐츠 시청, 어학-기술-자격증 취득, 친구-이성친구 만남"
53351669,202309,M,40대,강원도,500이상700만원 미만,"걷기-속보-조깅 직접 하기, 골프 직접 하기, 라켓스포츠 직접 하기, 해외여행, 산책-걷기, 어학-기술-자격증 취득","걷기-속보-조깅 직접 하기, 골프 직접 하기, 라켓스포츠 직접 하기, 해외여행, 산책-걷기, 어학-기술-자격증 취득"
53354235,202309,M,40대,강원도,300이상500만원 미만,"낮잠자기, 산책-걷기, 온천-사우나-찜질방, 음악-라디오 감상, 음주-유흥","낮잠자기, 산책-걷기, 온천-사우나-찜질방, 음악-라디오 감상, 음주-유흥"
53364218,202309,F,40대,강원도,300이상500만원 미만,"연극-뮤지컬 관람, 영화관 관람, 미술 직접 활동 및 수강하기, 기타 문화예술 직접 활동 및 수강하기, 독서, 미용","연극-뮤지컬 관람, 영화관 관람, 미술 직접 활동 및 수강하기, 기타 문화예술 직접 활동 및 수강하기, 축제 참가, 기타 관광-여행, 독서, 미용"
53363848,202309,M,40대,강원도,500이상700만원 미만,"국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 국내 여행, 축제 참가, 만화책 보기, 영상 컨텐츠 시청","영화관 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 구기스포츠 직접 하기, 국내 여행, 축제 참가, 만화책 보기, 영상 컨텐츠 시청"
53367690,202309,F,40대,강원도,300만원 미만,"영화관 관람, 영상 컨텐츠 시청","영화관 관람, 영상 컨텐츠 시청"
53332190,202309,M,40대,강원도,300이상500만원 미만,"골프 직접 하기, 낚시","골프 직접 하기, 볼링-당구-포켓볼 직접 하기, 게임, 낚시, 기타 취미-오락-휴식"
53336857,202309,F,40대,강원도,300만원 미만,"등산 직접 하기, 국내 여행, 맛집-카페 탐방, 산책-걷기, 쇼핑, 음주-유흥, 계모임-동창회-사교모임, 사회봉사활동, 수다-잡담하기","등산 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 맛집-카페 탐방, 산책-걷기, 쇼핑, 음주-유흥, 계모임-동창회-사교모임, 사회봉사활동, 수다-잡담하기"
53345774,202309,F,40대,강원도,300이상500만원 미만,"영화관 관람, 드라이브, 만화책 보기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상","영화관 관람, 국내 여행, 드라이브, 만화책 보기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 온천-사우나-찜질방, 음악-라디오 감상"
53357746,202309,M,40대,강원도,300이상500만원 미만,"걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 기타 스포츠-운동 직접하기, 국내 여행, 캠핑-차박, 반려동물 돌보기, 요리-베이킹","걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 등산 직접 하기, 기타 스포츠-운동 직접하기, 국내 여행, 캠핑-차박, 기타 관광-여행, 반려동물 돌보기, 요리-베이킹"
53361006,202309,F,40대,강원도,500이상700만원 미만,테마파크-시설 방문,"미술관-전시관 관람, 박물관 관람, 영화관 관람, 음악 공연 관람, 기타 문화예술 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 수상레저스포츠 직접 하기, 수영 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 줄넘기-맨손체조-스트레칭 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 드라이"
