RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
53322392,202208,F,60대,서울특별시,300이상500만원 미만,"요리-베이킹, 수다-잡담하기, 종교활동","요리-베이킹, 수다-잡담하기, 종교활동"
53322445,202208,F,60대,서울특별시,300만원 미만,"음악 공연 관람, 춤-무용 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 댄스스포츠 직접 하기, 소풍-피크닉, 맛집-카페 탐방, 산책-걷기","음악 공연 관람, 음악 직접 활동 및 수강하기, 춤-무용 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 댄스스포츠 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 소풍-피크닉, 맛집-카페 탐방, 산책-걷기, 쇼핑, 음악-라디오 감상"
53322914,202208,F,50대,서울특별시,300만원 미만,"해외여행","음악 공연 관람, 해외여행"
53323248,202208,F,60대,서울특별시,300이상500만원 미만,"영화관 관람, 걷기-속보-조깅 직접 하기, 수영 직접 하기, 요가-필라테스 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 산책-걷기, 온천-사우나-찜질방, 계모임-동창회-사교모임, 사회봉사활동, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","박물관 관람, 영화관 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 수영 직접 하기, 요가-필라테스 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 산책-걷기, 영상 컨텐츠 시청, 온천-사우나-찜질방, 계모임-동창회-사교모임, 사회봉사활동, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"
53323331,202208,M,60대,서울특별시,300이상500만원 미만,"미술관-전시관 관람, 박물관 관람, 영화관 관람, 국내 프로스포츠 영상 시청, 격투 스포츠 영상 시청, 국내 여행, 드라이브, 맛집-카페 탐방, 산책-걷기, 쇼핑","미술관-전시관 관람, 박물관 관람, 영화관 관람, 국내 프로스포츠 영상 시청, 격투 스포츠 영상 시청, 국내 여행, 드라이브, 갬블, 맛집-카페 탐방, 산책-걷기, 쇼핑"
53323652,202208,F,40대,서울특별시,500이상700만원 미만,"영화관 관람, 국내 프로스포츠 현장 관람, 드라이브, 독서, 가족-친지 만남, 친구-이성친구 만남","영화관 관람, 국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 국내 여행, 드라이브, 테마파크-시설 방문, 독서, 미용, 인테리어, 가족-친지 만남, 친구-이성친구 만남"
53323752,202208,F,20대,서울특별시,300이상500만원 미만,"영화관 관람, 음악 공연 관람, 헬스-보디빌딩 직접 하기, SNS -인터넷 커뮤니티 활동, 영상 컨텐츠 시청","영화관 관람, 음악 공연 관람, 헬스-보디빌딩 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 영상 컨텐츠 시청"
53323767,202208,F,60대,서울특별시,700만원 이상,"골프 직접 하기, 요가-필라테스 직접 하기, 국내 여행, 드라이브, SNS -인터넷 커뮤니티 활동, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","골프 직접 하기, 요가-필라테스 직접 하기, 국내 여행, 드라이브, SNS -인터넷 커뮤니티 활동, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"
53323865,202208,M,60대,서울특별시,300만원 미만,"무용 공연 관람, 문학 행사 관람, 연극-뮤지컬 관람, 문학 직접 활동 및 수강하기, 등산 직접 하기, 독서, 기타 자기계발-자기관리, 사회봉사활동, 기타 사회교류","무용 공연 관람, 문학 행사 관람, 연극-뮤지컬 관람, 문학 직접 활동 및 수강하기, 등산 직접 하기, 독서, 기타 자기계발-자기관리, 사회봉사활동, 기타 사회교류"
53323903,202208,F,30대,충청북도,500이상700만원 미만,"음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 요가-필라테스 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 헬스-보디빌딩 직접 하기, 드라이브, SNS -인터넷 커뮤니티 활동, 낮잠자기, 음주-유흥, 독서, 반려동물 돌보기, 신문-잡지보기, 어학-기술-자격증 취득, 인테리어, 계모임-동창회-사교모임, 사회봉사활동, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","연극-뮤지컬 관람, 영화관 관람, 음악 공연 관람, 미술 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 해외 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 요가-필라테스 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 줄넘기-맨손체조-스트레칭 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 드라이브, 소풍-피크닉, 테마파크-시설 방문, SNS -인터넷 커뮤니티 활동, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 보드게임-퍼즐-바둑-장기-체스 등, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 온천-사우나-찜질방, 음악-라디오 감상, 음주-유흥, 독서, 반려동물 돌보기, 신문-잡지보기, 어학-기술-자격증 취득, 요리-베이킹, 인테리어, 기타 자기계발-자기관리, 계모임-동창회-사교모임, 사회봉사활동, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"
53323931,202208,F,50대,서울특별시,700만원 이상,"국내 여행, 산책-걷기, 쇼핑, 가족-친지 만남, 친구-이성친구 만남","국내 여행, 산책-걷기, 쇼핑, 가족-친지 만남, 친구-이성친구 만남"
53323952,202208,F,60대,서울특별시,700만원 이상,"어학-기술-자격증 취득, 친구-이성친구 만남","문학 행사 관람, 라켓스포츠 직접 하기, 어학-기술-자격증 취득, 수다-잡담하기, 친구-이성친구 만남"
53323991,202208,M,40대,서울특별시,500이상700만원 미만,"골프 직접 하기, 음악-라디오 감상","골프 직접 하기, 음악-라디오 감상"
53324072,202208,M,60대,서울특별시,700만원 이상,"미술관-전시관 관람, 박물관 관람, 영화관 관람, 국내 프로스포츠 영상 시청, 격투 스포츠 영상 시청, 골프 영상 시청, 기타 스포츠 영상-현장 관람, 등산 직접 하기, 볼링-당구-포켓볼 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 갬블, 만화책 보기, 맛집-카페 탐방, 보드게임-퍼즐-바둑-장기-체스 등, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 독서, 신문-잡지보기, 계모임-동창회-사교모임, 사회봉사활동, 가족-친지 만남, 친구-이성친구 만남","미술관-전시관 관람, 박물관 관람, 영화관 관람, 사진 직접 활동 및 수강하기, 기타 문화예술 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 격투 스포츠 영상 시청, 골프 영상 시청, 기타 스포츠 영상-현장 관람, 등산 직접 하기, 라켓스포츠 직접 하기, 볼링-당구-포켓볼 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, SNS -인터넷 커뮤니티 활동, 갬블, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 보드게임-퍼즐-바둑-장기-체스 등, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 온천-사우나-찜질방, 음악-라디오 감상, 독서, 신문-잡지보기, 어학-기술-자격증 취득, 계모임-동창회-사교모임, 사회봉사활동, 종교활동, 가족-친지 만남, 친구-이성친구 만남"
53324075,202208,M,20대,서울특별시,300만원 미만,"영화관 관람, 국내 여행, 드라이브, 음주-유흥, 어학-기술-자격증 취득","박물관 관람, 영화관 관람, 수영 직접 하기, 국내 여행, 드라이브, 소풍-피크닉, 테마파크-시설 방문, SNS -인터넷 커뮤니티 활동, 갬블, 게임, 낚시, 낮잠자기, 만화책 보기, 음주-유흥, 기타 취미-오락-휴식, 독서, 어학-기술-자격증 취득"
53324127,202208,M,40대,서울특별시,300만원 미만,"줄넘기-맨손체조-스트레칭 직접 하기, 게임, 독서, 종교활동","미술관-전시관 관람, 사진 직접 활동 및 수강하기, 줄넘기-맨손체조-스트레칭 직접 하기, 게임, 독서, 종교활동"
