RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
196829,202201,M,20대,강원도,300만원 미만,"기타 문화예술 직접 활동 및 수강하기, 국내 여행, 만화책 보기, 맛집-카페 탐방, 보드게임-퍼즐-바둑-장기-체스 등, 영상 컨텐츠 시청, 음악-라디오 감상, 수다-잡담하기","기타 문화예술 직접 활동 및 수강하기, 국내 여행, 만화책 보기, 맛집-카페 탐방, 보드게임-퍼즐-바둑-장기-체스 등, 영상 컨텐츠 시청, 음악-라디오 감상, 수다-잡담하기"
2756282,202201,F,30대,강원도,300만원 미만,"영화관 관람, 드라이브, SNS -인터넷 커뮤니티 활동, 게임, 만화책 보기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 반려동물 돌보기, 어학-기술-자격증 취득, 요리-베이킹","미술관-전시관 관람, 박물관 관람, 영화관 관람, 드라이브, 캠핑-차박, SNS -인터넷 커뮤니티 활동, 게임, 만화책 보기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 독서, 반려동물 돌보기, 어학-기술-자격증 취득, 요리-베이킹"
313447,202201,F,30대,강원도,300만원 미만,"걷기-속보-조깅 직접 하기, 낮잠자기, 산책-걷기, 쇼핑, 독서, 기타 자기계발-자기관리, 수다-잡담하기","걷기-속보-조깅 직접 하기, 골프 직접 하기, 국내 여행, 낮잠자기, 산책-걷기, 쇼핑, 독서, 기타 자기계발-자기관리, 계모임-동창회-사교모임, 수다-잡담하기"
127315,202201,M,30대,강원도,300만원 미만,"게임, 만화책 보기, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 어학-기술-자격증 취득, 기타 자기계발-자기관리","음악 직접 활동 및 수강하기, 게임, 만화책 보기, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 어학-기술-자격증 취득, 기타 자기계발-자기관리"
279788,202201,M,40대,강원도,300만원 미만,"인테리어","인테리어"
384726,202201,M,40대,강원도,300만원 미만,"국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 수다-잡담하기","국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 수다-잡담하기"
413085,202201,F,50대,강원도,300만원 미만,"영화관 관람, 헬스-보디빌딩 직접 하기, 게임, 독서, 계모임-동창회-사교모임","영화관 관람, 헬스-보디빌딩 직접 하기, 게임, 독서, 계모임-동창회-사교모임"
3243171,202201,F,50대,강원도,300만원 미만,"음악 직접 활동 및 수강하기, 음악-라디오 감상, 미용","음악 직접 활동 및 수강하기, 전통예술 직접 활동 및 수강하기, 쇼핑, 음악-라디오 감상, 미용"
13302,202201,M,50대,강원도,300만원 미만,"걷기-속보-조깅 직접 하기, 등산 직접 하기, 볼링-당구-포켓볼 직접 하기, 국내 여행, 드라이브, 산책-걷기, 음악-라디오 감상","영화관 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 볼링-당구-포켓볼 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 드라이브, 산책-걷기, 음악-라디오 감상, 계모임-동창회-사교모임"
339449,202201,M,50대,강원도,300만원 미만,"영화관 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 캠핑-차박, 기타 관광-여행, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음주-유흥, 반려동물 돌보기, 기타 자기계발-자기관리","문학 행사 관람, 미술관-전시관 관람, 영화관 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 캠핑-차박, 기타 관광-여행, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음주-유흥, 독서, 반려동물 돌보기, 신문-잡지보기, 인테리어, 기타 자기계발-자기관리, 계모임-동창회-사교모임"
