RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
50170567,202111,F,20대,서울특별시,300만원 미만,"영화관 관람, 음악 공연 관람, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 계모임-동창회-사교모임, 수다-잡담하기","연극-뮤지컬 관람, 영화관 관람, 음악 공연 관람, 국내 여행, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 계모임-동창회-사교모임, 수다-잡담하기"
3039157,202111,F,20대,서울특별시,300만원 미만,"게임, 낮잠자기, 쇼핑, 영상 컨텐츠 시청","요가-필라테스 직접 하기, 국내 여행, 게임, 낮잠자기, 쇼핑, 영상 컨텐츠 시청, 음주-유흥, 독서"
417003,202111,F,20대,서울특별시,300만원 미만,"사진 직접 활동 및 수강하기, 라켓스포츠 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 캠핑-차박, 낮잠자기, 보드게임-퍼즐-바둑-장기-체스 등, 사진 촬영, 산책-걷기, 쇼핑, 반려동물 돌보기, 요리-베이킹, 계모임-동창회-사교모임","연극-뮤지컬 관람, 사진 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 라켓스포츠 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 캠핑-차박, 낮잠자기, 보드게임-퍼즐-바둑-장기-체스 등, 사진 촬영, 산책-걷기, 쇼핑, 반려동물 돌보기, 요리-베이킹, 인테리어, 계모임-동창회-사교모임"
441282,202111,M,20대,서울특별시,300만원 미만,"걷기-속보-조깅 직접 하기, 산책-걷기, 음주-유흥","영화관 관람, 국내 프로스포츠 현장 관람, 걷기-속보-조깅 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 산책-걷기, 음주-유흥, 신문-잡지보기"
110142,202111,M,20대,서울특별시,300만원 미만,"게임, 낮잠자기, 만화책 보기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 요리-베이킹","게임, 낮잠자기, 만화책 보기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 요리-베이킹"
3207789,202111,M,20대,서울특별시,300만원 미만,"등산 직접 하기, 국내 여행, 산책-걷기","등산 직접 하기, 라켓스포츠 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 축제 참가, 산책-걷기, 온천-사우나-찜질방"
2955763,202111,M,20대,서울특별시,300만원 미만,"게임, 낮잠자기","영화관 관람, 게임, 낮잠자기"
3040375,202111,M,20대,서울특별시,300만원 미만,"영화관 관람, 음악 공연 관람, 해외 프로스포츠 영상 시청, SNS -인터넷 커뮤니티 활동, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 음악-라디오 감상, 독서, 어학-기술-자격증 취득, 종교활동","영화관 관람, 음악 공연 관람, 해외 프로스포츠 영상 시청, 국내 여행, SNS -인터넷 커뮤니티 활동, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 음악-라디오 감상, 독서, 어학-기술-자격증 취득, 종교활동"
424697,202111,M,20대,서울특별시,300만원 미만,"SNS -인터넷 커뮤니티 활동, 영상 컨텐츠 시청","SNS -인터넷 커뮤니티 활동, 영상 컨텐츠 시청"
444796,202111,M,20대,서울특별시,300만원 미만,"해외 프로스포츠 영상 시청, 자전거-싸이클-산악자전거 직접 타기, 테마파크-시설 방문, 게임","해외 프로스포츠 영상 시청, e스포츠 영상 시청, 골프 현장 관람, 걷기-속보-조깅 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 액티비티-체험, 테마파크-시설 방문, 게임, 낚시, 만화책 보기"
