RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
53326666,202211,M,60대,강원도,300만원 미만,"미술관-전시관 관람, 등산 직접 하기, 드라이브, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 종교활동","문학 행사 관람, 미술관-전시관 관람, 사진 직접 활동 및 수강하기, 국내 프로스포츠 현장 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 드라이브, 테마파크-시설 방문, 기타 관광-여행, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 종교활동"
53340226,202211,M,60대,강원도,300만원 미만,"미술 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 국내 여행, 드라이브, 축제 참가, SNS -인터넷 커뮤니티 활동, 산책-걷기, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남","미술 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 국내 여행, 드라이브, 축제 참가, SNS -인터넷 커뮤니티 활동, 산책-걷기, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남"
53366400,202211,F,60대,강원도,300만원 미만,"음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 수영 직접 하기, 드라이브, 축제 참가, 산책-걷기","음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 라켓스포츠 직접 하기, 수영 직접 하기, 국내 여행, 드라이브, 축제 참가, 산책-걷기"
53374054,202211,F,60대,강원도,300만원 미만,"음악 공연 관람, 걷기-속보-조깅 직접 하기, 댄스스포츠 직접 하기, 드라이브, 기타 관광-여행, 산책-걷기, 온천-사우나-찜질방","영화관 관람, 음악 공연 관람, 기타 문화예술관람, 국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 댄스스포츠 직접 하기, 등산 직접 하기, 드라이브, 기타 관광-여행, SNS -인터넷 커뮤니티 활동, 낮잠자기, 사진 촬영, 산책-걷기, 쇼핑, 온천-사우나-찜질방"
53365661,202211,F,60대,강원도,300만원 미만,"영화관 관람, 걷기-속보-조깅 직접 하기, 골프 직접 하기, 국내 여행, 기타 관광-여행, 맛집-카페 탐방, 쇼핑, 독서, 신문-잡지보기, 계모임-동창회-사교모임, 사회봉사활동, 종교활동, 가족-친지 만남, 친구-이성친구 만남","박물관 관람, 영화관 관람, 음악 공연 관람, 걷기-속보-조깅 직접 하기, 골프 직접 하기, 등산 직접 하기, 국내 여행, 기타 관광-여행, 게임, 맛집-카페 탐방, 산책-걷기, 쇼핑, 온천-사우나-찜질방, 음악-라디오 감상, 독서, 신문-잡지보기, 어학-기술-자격증 취득, 기타 자기계발-자기관리, 계모임-동창회-사교모임, 사회봉사활동, 종교활동, 가족-친"
53336490,202211,F,60대,강원도,300만원 미만,연극-뮤지컬 관람,"연극-뮤지컬 관람, 기타 문화예술 직접 활동 및 수강하기, 국내 여행, 기타 자기계발-자기관리"
53377142,202211,F,60대,강원도,300만원 미만,"미술관-전시관 관람, 박물관 관람, 영화관 관람, 미술 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 수영 직접 하기, 국내 여행, 맛집-카페 탐방, 산책-걷기, 영상 컨텐츠 시청, 어학-기술-자격증 취득, 계모임-동창회-사교모임, 사회봉사활동, 종교활동, 가족-친지 만남","무용 공연 관람, 미술관-전시관 관람, 박물관 관람, 영화관 관람, 음악 공연 관람, 미술 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 수영 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 맛집-카페 탐방, 산책-걷기, 영상 컨텐츠 시청, 독서, 어학-기술-"
53377523,202211,F,60대,강원도,300만원 미만,"미술 직접 활동 및 수강하기, 계모임-동창회-사교모임, 종교활동","미술 직접 활동 및 수강하기, 계모임-동창회-사교모임, 종교활동"
53355425,202211,M,20대,강원도,300만원 미만,"영화관 관람, 걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 등산 직접 하기, 라켓스포츠 직접 하기, 수영 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 게임, 보드게임-퍼즐-바둑-장기-체스 등, 산책-걷기, 종교활동, 친구-이성친구 만남","영화관 관람, 걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 등산 직접 하기, 라켓스포츠 직접 하기, 수영 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 드라이브, 게임, 보드게임-퍼즐-바둑-장기-체스 등, 사진 촬영, 산책-걷기, 계모임-동창회-사교모임, 종교활동, 가족-친지 만남, 친구-이성친구 만남"
53350151,202211,M,20대,강원도,300만원 미만,"국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 해외 프로스포츠 영상 시청, e스포츠 영상 시청, 낮잠자기, 영상 컨텐츠 시청, 인테리어, 기타 자기계발-자기관리","국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, e스포츠 영상 시청, 낮잠자기, 영상 컨텐츠 시청, 인테리어, 기타 자기계발-자기관리"
