RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
423973,202111,M,20대,강원도,300만원 미만,"관광-여행, 오락-휴식","관광-여행, 오락-휴식, 자기계발-자기관리"
364106,202111,F,20대,강원도,300만원 미만,"문화예술 관람하기, 관광-여행, 오락-휴식, 사회교류","문화예술 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류"
235971,202111,F,20대,강원도,300만원 미만,"관광-여행, 오락-휴식, 사회교류","관광-여행, 오락-휴식, 사회교류"
443902,202111,F,20대,강원도,300만원 미만,"오락-휴식","오락-휴식"
298682,202111,F,30대,강원도,300만원 미만,"오락-휴식","오락-휴식"
437510,202111,M,30대,강원도,300만원 미만,"오락-휴식","오락-휴식"
50321005,202111,M,30대,강원도,300만원 미만,"스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식","스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"
361841,202111,M,40대,강원도,300만원 미만,"문화예술 관람하기, 운동-스포츠 직접하기, 오락-휴식","문화예술 관람하기, 운동-스포츠 직접하기, 오락-휴식"
410073,202111,M,40대,강원도,300만원 미만,"운동-스포츠 직접하기, 자기계발-자기관리","문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리"
2605393,202111,F,40대,강원도,300만원 미만,"운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리","운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리"
442954,202111,F,40대,강원도,300만원 미만,"운동-스포츠 직접하기","문화예술 직접하기, 운동-스포츠 직접하기, 자기계발-자기관리"
334258,202111,F,40대,강원도,300만원 미만,"문화예술 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리","문화예술 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리"
209108,202111,F,50대,강원도,300만원 미만,"자기계발-자기관리","자기계발-자기관리"
256422,202111,M,50대,강원도,300만원 미만,"스포츠 관람하기, 관광-여행","스포츠 관람하기, 관광-여행"
417060,202111,M,50대,강원도,300만원 미만,"문화예술 관람하기, 스포츠 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류","문화예술 관람하기, 스포츠 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류"
126943,202111,M,60대,강원도,300만원 미만,"문화예술 관람하기, 스포츠 관람하기, 관광-여행, 오락-휴식","문화예술 관람하기, 스포츠 관람하기, 관광-여행, 오락-휴식"
382304,202111,F,60대,강원도,300만원 미만,"문화예술 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리","문화예술 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리"
3151817,202111,F,60대,강원도,300만원 미만,"오락-휴식, 자기계발-자기관리","문화예술 관람하기, 오락-휴식, 자기계발-자기관리"
386474,202111,F,60대,강원도,300만원 미만,"문화예술 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리","문화예술 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리"
97180,202111,F,60대,세종특별자치시,300만원 미만,"문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류","문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류"
414692,202111,M,50대,세종특별자치시,300만원 미만,"운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류","운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류"
50385792,202111,F,30대,세종특별자치시,300만원 미만,"오락-휴식, 자기계발-자기관리, 사회교류","관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류"
336554,202111,F,30대,세종특별자치시,300만원 미만,"오락-휴식, 자기계발-자기관리","관광-여행, 오락-휴식, 자기계발-자기관리"
441022,202111,M,20대,울산광역시,300만원 미만,"문화예술 직접하기","문화예술 직접하기, 자기계발-자기관리"
50441651,202111,M,20대,울산광역시,300만원 미만,"관광-여행","문화예술 관람하기, 관광-여행"
2959860,202111,F,20대,울산광역시,300만원 미만,"문화예술 관람하기, 오락-휴식","문화예술 관람하기, 오락-휴식"
50410968,202111,M,30대,울산광역시,300만원 미만,"문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식","문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리"
50035466,202111,M,40대,울산광역시,300만원 미만,"문화예술 관람하기, 오락-휴식, 자기계발-자기관리","문화예술 관람하기, 오락-휴식, 자기계발-자기관리"
402688,202111,M,30대,울산광역시,300만원 미만,"오락-휴식, 자기계발-자기관리","문화예술 관람하기, 오락-휴식, 자기계발-자기관리"
423208,202111,M,30대,울산광역시,300만원 미만,"스포츠 관람하기","스포츠 관람하기, 사회교류"
3205238,202111,F,30대,울산광역시,300만원 미만,"오락-휴식, 자기계발-자기관리","오락-휴식, 자기계발-자기관리"
345911,202111,M,40대,울산광역시,300만원 미만,"스포츠 관람하기, 오락-휴식","스포츠 관람하기, 오락-휴식"
197768,202111,F,40대,울산광역시,300만원 미만,"오락-휴식, 자기계발-자기관리","오락-휴식, 자기계발-자기관리"
50208368,202111,F,40대,울산광역시,300만원 미만,"문화예술 관람하기, 문화예술 직접하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류","문화예술 관람하기, 문화예술 직접하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류"
257058,202111,F,50대,울산광역시,300만원 미만,"문화예술 관람하기, 스포츠 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류","문화예술 관람하기, 스포츠 관람하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류"
244013,202111,M,50대,울산광역시,300만원 미만,"운동-스포츠 직접하기, 오락-휴식","운동-스포츠 직접하기, 오락-휴식"
353272,202111,M,50대,울산광역시,300만원 미만,"운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리","운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리, 사회교류"
401453,202111,M,60대,울산광역시,300만원 미만,"자기계발-자기관리","자기계발-자기관리"
437595,202111,M,60대,울산광역시,300만원 미만,"문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식","문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식"
50318344,202111,F,60대,울산광역시,300만원 미만,"문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리","문화예술 관람하기, 문화예술 직접하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리"
50370321,202111,F,60대,인천광역시,300만원 미만,"관광-여행, 오락-휴식","문화예술 관람하기, 관광-여행, 오락-휴식"
352908,202111,F,60대,인천광역시,300만원 미만,"운동-스포츠 직접하기, 오락-휴식","운동-스포츠 직접하기, 오락-휴식"
50005622,202111,F,60대,인천광역시,300만원 미만,"자기계발-자기관리","자기계발-자기관리"
191020,202111,M,60대,인천광역시,300만원 미만,"스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리, 사회교류","스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리, 사회교류"
404468,202111,M,60대,인천광역시,300만원 미만,"문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류","문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"
125756,202111,M,60대,인천광역시,300만원 미만,"문화예술 관람하기, 운동-스포츠 직접하기, 사회교류","문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리, 사회교류"
3155806,202111,M,60대,인천광역시,300만원 미만,"운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리","운동-스포츠 직접하기, 관광-여행, 자기계발-자기관리"
50005478,202111,M,60대,인천광역시,300만원 미만,"오락-휴식, 사회교류","오락-휴식, 사회교류"
57587,202111,M,60대,인천광역시,300만원 미만,"문화예술 관람하기, 스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리","문화예술 관람하기, 문화예술 직접하기, 스포츠 관람하기, 운동-스포츠 직접하기, 오락-휴식, 자기계발-자기관리, 사회교류"
114297,202111,M,60대,인천광역시,300만원 미만,"자기계발-자기관리","문화예술 관람하기, 스포츠 관람하기, 자기계발-자기관리"
50208435,202111,M,60대,인천광역시,300만원 미만,"운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류","운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"
314474,202111,M,50대,인천광역시,300만원 미만,"스포츠 관람하기, 오락-휴식, 사회교류","스포츠 관람하기, 관광-여행, 오락-휴식, 사회교류"
3055143,202111,M,60대,인천광역시,300만원 미만,"스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류","스포츠 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"
31565,202111,M,50대,인천광역시,300만원 미만,"운동-스포츠 직접하기, 오락-휴식","운동-스포츠 직접하기, 오락-휴식"
418695,202111,F,50대,인천광역시,300만원 미만,"운동-스포츠 직접하기, 오락-휴식, 사회교류","문화예술 관람하기, 운동-스포츠 직접하기, 관광-여행, 오락-휴식, 사회교류"
177299,202111,M,50대,인천광역시,300만원 미만,"오락-휴식, 자기계발-자기관리","오락-휴식, 자기계발-자기관리"
391664,202111,F,50대,인천광역시,300만원 미만,"오락-휴식","오락-휴식"
50345958,202111,F,40대,인천광역시,300만원 미만,"오락-휴식","관광-여행, 오락-휴식"
393411,202111,F,40대,인천광역시,300만원 미만,"문화예술 관람하기, 관광-여행, 오락-휴식, 사회교류","문화예술 관람하기, 문화예술 직접하기, 관광-여행, 오락-휴식, 자기계발-자기관리, 사회교류"
423267,202111,F,40대,인천광역시,300만원 미만,"오락-휴식","오락-휴식"
