RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
151818,202308,M,20대,강원도,300이상500만원 미만,"걷기-속보-조깅 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 요리-베이킹","걷기-속보-조깅 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 요리-베이킹"
158212,202308,M,20대,서울특별시,300이상500만원 미만,"줄넘기-맨손체조-스트레칭 직접 하기, 해외여행","영화관 관람, 줄넘기-맨손체조-스트레칭 직접 하기, 해외여행"
172192,202308,M,20대,경상남도,300이상500만원 미만,"구기스포츠 직접 하기, 산책-걷기, 신문-잡지보기","e스포츠 현장 관람, 구기스포츠 직접 하기, 라켓스포츠 직접 하기, 무도-격투기 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 갬블, 산책-걷기, 생활공예-원예, 신문-잡지보기"
275115,202308,M,20대,경기도,700만원 이상,"해외 프로스포츠 영상 시청, e스포츠 영상 시청, 테마파크-시설 방문, 게임, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상","영화관 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, e스포츠 영상 시청, 국내 여행, 드라이브, 소풍-피크닉, 테마파크-시설 방문, 게임, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상"
337589,202308,M,20대,서울특별시,300이상500만원 미만,"영화관 관람, 등산 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 게임, 영상 컨텐츠 시청, 음악-라디오 감상, 요리-베이킹","박물관 관람, 영화관 관람, 국내 프로스포츠 현장 관람, 등산 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 게임, 영상 컨텐츠 시청, 음악-라디오 감상, 요리-베이킹"
349700,202308,M,20대,전라남도,700만원 이상,"기타 문화예술 직접 활동 및 수강하기, 낮잠자기, 음악-라디오 감상, 독서, 신문-잡지보기, 종교활동, 친구-이성친구 만남","무용 공연 관람, 음악 공연 관람, 사진 직접 활동 및 수강하기, 기타 문화예술 직접 활동 및 수강하기, 낮잠자기, 쇼핑, 음악-라디오 감상, 독서, 신문-잡지보기, 인테리어, 수다-잡담하기, 종교활동, 가족-친지 만남, 친구-이성친구 만남"
350292,202308,M,20대,경기도,700만원 이상,"박물관 관람, 영화관 관람, 음악 공연 관람, 음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 해외 프로스포츠 영상 시청, 수영 직접 하기, 국내 여행, 드라이브, 테마파크-시설 방문, 기타 관광-여행, SNS -인터넷 커뮤니티 활동, 갬블, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 영상 컨텐츠 시청, 음악-라디오 감","미술관-전시관 관람, 박물관 관람, 영화관 관람, 음악 공연 관람, 음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 해외 프로스포츠 영상 시청, 수영 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 국내 여행, 드라이브, 테마파크-시설 방문, 기타 관광-여행, SNS -인터넷 커뮤니티 활동, 갬블, 낮잠자기, 만화책"
350800,202308,M,20대,대구광역시,무응답,"영화관 관람, SNS -인터넷 커뮤니티 활동, 게임, 영상 컨텐츠 시청","영화관 관람, SNS -인터넷 커뮤니티 활동, 게임, 쇼핑, 영상 컨텐츠 시청"
366209,202308,M,20대,경상남도,300만원 미만,"걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, SNS -인터넷 커뮤니티 활동, 게임, 만화책 보기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 요리-베이킹","걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, SNS -인터넷 커뮤니티 활동, 게임, 만화책 보기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 요리-베이킹"
366813,202308,M,20대,충청남도,700만원 이상,"e스포츠 영상 시청, 격투 스포츠 영상 시청, 국내 여행, 해외여행, 게임, 낚시, 만화책 보기, 반려동물 돌보기, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","미술 직접 활동 및 수강하기, 해외 프로스포츠 영상 시청, e스포츠 영상 시청, 격투 스포츠 영상 시청, 국내 여행, 드라이브, 캠핑-차박, 해외여행, 게임, 낚시, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 사진 촬영, 쇼핑, 수집, 영상 컨텐츠 시청, 음주-유흥, 반려동물 돌보기, 요리-베이킹, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"
