RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
53377416,202304,F,20대,강원도,300만원 미만,"사진 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 맛집-카페 탐방, 영상 컨텐츠 시청","사진 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 맛집-카페 탐방, 산책-걷기, 영상 컨텐츠 시청, 음주-유흥"
53365930,202304,M,20대,강원도,300만원 미만,라켓스포츠 직접 하기,"라켓스포츠 직접 하기, 기타 관광-여행"
53369136,202304,F,30대,강원도,300만원 미만,캠핑-차박,"국내 여행, 드라이브, 캠핑-차박, 기타 관광-여행"
53374608,202304,M,30대,강원도,300만원 미만,"계모임-동창회-사교모임, 수다-잡담하기, 친구-이성친구 만남","계모임-동창회-사교모임, 수다-잡담하기, 친구-이성친구 만남"
53336972,202304,M,40대,강원도,300만원 미만,"격투 스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 낚시, 만화책 보기, 산책-걷기","음악 공연 관람, 격투 스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 볼링-당구-포켓볼 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 낚시, 만화책 보기, 산책-걷기, 음주-유흥"
53346697,202304,F,40대,강원도,300만원 미만,"독서, 생활공예-원예, 수다-잡담하기, 종교활동","기타 문화예술 직접 활동 및 수강하기, 독서, 생활공예-원예, 요리-베이킹, 수다-잡담하기, 종교활동"
53363833,202304,F,40대,강원도,300만원 미만,"미술 직접 활동 및 수강하기, 캠핑-차박, 기타 관광-여행, 맛집-카페 탐방, 음악-라디오 감상, 기타 취미-오락-휴식, 생활공예-원예","미술 직접 활동 및 수강하기, 기타 문화예술 직접 활동 및 수강하기, 캠핑-차박, 기타 관광-여행, 맛집-카페 탐방, 음악-라디오 감상, 기타 취미-오락-휴식, 생활공예-원예"
53351759,202304,F,40대,강원도,300만원 미만,"영화관 관람, 기타 문화예술 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 헬스-보디빌딩 직접 하기, 캠핑-차박, 테마파크-시설 방문, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 온천-사우나-찜질방, 가족-친지 만남, 친구-이성친구 만남","영화관 관람, 기타 문화예술 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 헬스-보디빌딩 직접 하기, 국내 여행, 캠핑-차박, 테마파크-시설 방문, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 온천-사우나-찜질방, 가족-친지 만남, 친구-이성친구 만남"
53347753,202304,F,50대,강원도,300만원 미만,"연극-뮤지컬 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 드라이브, 캠핑-차박, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 영상 컨텐츠 시청, 음주-유흥, 기타 취미-오락-휴식, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남, 기타 사회교류","연극-뮤지컬 관람, 음악 공연 관람, 기타 문화예술관람, 국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 해외 프로스포츠 영상 시청, 기타 스포츠 영상-현장 관람, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 익스트림스포츠 직접하기, 국내 여행, 드라이브, 소풍-피크닉, 캠핑-차박, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시"
53337381,202304,F,50대,강원도,300만원 미만,"골프 직접 하기, 국내 여행, 쇼핑","걷기-속보-조깅 직접 하기, 골프 직접 하기, 국내 여행, 드라이브, 해외여행, 게임, 쇼핑"
53334516,202304,F,50대,강원도,300만원 미만,"국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 수다-잡담하기, 가족-친지 만남","영화관 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 수다-잡담하기, 가족-친지 만남"
53363966,202304,F,50대,강원도,300만원 미만,"음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 골프 영상 시청, 기타 스포츠 영상-현장 관람, 걷기-속보-조깅 직접 하기, 볼링-당구-포켓볼 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 산책-걷기, 쇼핑, 어학-기술-자격증 취득, 기타 자기계발-자기관리, 수다-잡담하기, 종교활동, 가족-친지 만남, 친구-이성친","영화관 관람, 음악 공연 관람, 음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 골프 영상 시청, 기타 스포츠 영상-현장 관람, 걷기-속보-조깅 직접 하기, 볼링-당구-포켓볼 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 영상 컨텐츠 제작, 음악-라디오 감상, 어"
53353652,202304,F,50대,강원도,300만원 미만,"문학 행사 관람, 음악 직접 활동 및 수강하기, 기타 사회교류","문학 행사 관람, 음악 직접 활동 및 수강하기, 어학-기술-자격증 취득, 요리-베이킹, 기타 사회교류"
53376483,202304,F,50대,강원도,300만원 미만,"음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 국내 여행, 낮잠자기, 산책-걷기, 쇼핑, 어학-기술-자격증 취득, 기타 자기계발-자기관리, 수다-잡담하기, 가족-친지 만남","음악 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 국내 여행, 낮잠자기, 산책-걷기, 쇼핑, 어학-기술-자격증 취득, 기타 자기계발-자기관리, 수다-잡담하기, 가족-친지 만남"
53364848,202304,M,50대,강원도,300만원 미만,"박물관 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 국내 여행, 맛집-카페 탐방, 수다-잡담하기","박물관 관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 국내 여행, 테마파크-시설 방문, 맛집-카페 탐방, 계모임-동창회-사교모임, 수다-잡담하기"
53337684,202304,M,60대,강원도,300만원 미만,"해외 프로스포츠 영상 시청, 쇼핑, 영상 컨텐츠 시청, 음주-유흥, 가족-친지 만남, 친구-이성친구 만남","국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 쇼핑, 영상 컨텐츠 시청, 음주-유흥, 가족-친지 만남, 친구-이성친구 만남"
53342171,202304,F,60대,강원도,300만원 미만,테마파크-시설 방문,"걷기-속보-조깅 직접 하기, 댄스스포츠 직접 하기, 국내 여행, 축제 참가, 테마파크-시설 방문"
53349347,202304,F,60대,강원도,300만원 미만,"골프 영상 시청, 드라이브, 수다-잡담하기","해외 프로스포츠 영상 시청, 골프 영상 시청, 기타 스포츠 영상-현장 관람, 드라이브, 수다-잡담하기, 친구-이성친구 만남"
53335252,202304,M,60대,강원도,300만원 미만,"국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 낮잠자기, 산책-걷기, 사회봉사활동","국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 헬스-보디빌딩 직접 하기, 국내 여행, 낮잠자기, 산책-걷기, 영상 컨텐츠 시청, 사회봉사활동, 가족-친지 만남"
53341508,202304,F,60대,강원도,300만원 미만,기타 관광-여행,기타 관광-여행
53352879,202304,F,60대,강원도,300만원 미만,"연극-뮤지컬 관람, 영화관 관람, 음악 공연 관람, 춤-무용 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 요가-필라테스 직접 하기, 축제 참가, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 영상 컨텐츠 제작, 미용, 종교활동, 가족-친지 만남, 친구-이성친구 만남","연극-뮤지컬 관람, 영화관 관람, 음악 공연 관람, 춤-무용 직접 활동 및 수강하기, 국내 프로스포츠 현장 관람, 걷기-속보-조깅 직접 하기, 요가-필라테스 직접 하기, 국내 여행, 축제 참가, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 영상 컨텐츠 제작, 음악-라디오 감상, 미용, 종교활동, 가족-친지 만남, 친구-이성친구 만남"
53355594,202304,M,20대,세종특별자치시,300만원 미만,"미술관-전시관 관람, 음악 공연 관람, 음악 직접 활동 및 수강하기, 해외 프로스포츠 영상 시청, 볼링-당구-포켓볼 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 소풍-피크닉, 축제 참가, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 보드게임-퍼즐-바둑-장기-체스 등, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시","미술관-전시관 관람, 영화관 관람, 음악 공연 관람, 음악 직접 활동 및 수강하기, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 격투 스포츠 영상 시청, 겨울레저스포츠 직접 하기, 구기스포츠 직접 하기, 등산 직접 하기, 볼링-당구-포켓볼 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 드라이브, 소풍-피크닉, 액티비티-체험, 축제 참가, 캠"
53358113,202304,F,20대,세종특별자치시,300만원 미만,"미술 직접 활동 및 수강하기, 수다-잡담하기","미술 직접 활동 및 수강하기, 수다-잡담하기, 가족-친지 만남"
53356230,202304,M,20대,울산광역시,300만원 미만,기타 자기계발-자기관리,"헬스-보디빌딩 직접 하기, 기타 자기계발-자기관리"
53340243,202304,M,20대,울산광역시,300만원 미만,"헬스-보디빌딩 직접 하기, 영상 컨텐츠 시청","헬스-보디빌딩 직접 하기, 영상 컨텐츠 시청"
53340340,202304,M,20대,울산광역시,300만원 미만,"미술관-전시관 관람, 국내 프로스포츠 영상 시청, 골프 영상 시청, 걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 국내 여행, 게임, 산책-걷기, 쇼핑, 음악-라디오 감상, 독서, 어학-기술-자격증 취득, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남","미술관-전시관 관람, 영화관 관람, 국내 프로스포츠 영상 시청, 골프 영상 시청, 걷기-속보-조깅 직접 하기, 골프 직접 하기, 구기스포츠 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 캠핑-차박, 게임, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 음악-라디오 감상, 독서, 어학-기술-자격증 취득,"
53363549,202304,M,20대,울산광역시,300만원 미만,"음악 공연 관람, 음악 직접 활동 및 수강하기, 어학-기술-자격증 취득","음악 공연 관람, 음악 직접 활동 및 수강하기, 기타 스포츠-운동 직접하기, 맛집-카페 탐방, 영상 컨텐츠 시청, 어학-기술-자격증 취득"
53343571,202304,M,30대,울산광역시,300만원 미만,"무용 공연 관람, 문학 행사 관람, 미술관-전시관 관람, 연극-뮤지컬 관람, 영화관 관람, 음악 공연 관람, 기타 문화예술관람, 문학 직접 활동 및 수강하기, 미술 직접 활동 및 수강하기, 사진 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 전통예술 직접 활동 및 수강하기, 춤-무용 직접 활동 및 수강하기, 국내 여행, 드라이브, 소풍-피크닉, 액","무용 공연 관람, 문학 행사 관람, 미술관-전시관 관람, 연극-뮤지컬 관람, 영화관 관람, 음악 공연 관람, 기타 문화예술관람, 문학 직접 활동 및 수강하기, 미술 직접 활동 및 수강하기, 사진 직접 활동 및 수강하기, 음악 직접 활동 및 수강하기, 전통예술 직접 활동 및 수강하기, 춤-무용 직접 활동 및 수강하기, 국내 여행, 드라이브, 소풍-피크닉, 액"
53357591,202304,M,30대,울산광역시,300만원 미만,"국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 격투 스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 음주-유흥, 독서, 계모임-동창회-사교모임, ","국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 격투 스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 라켓스포츠 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 드라이브, 액티비티-체험, 테마파크-시설 방문, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 만화책 보기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 "
53366193,202304,M,30대,울산광역시,300만원 미만,"구기스포츠 직접 하기, 기타 스포츠-운동 직접하기, 국내 여행, 드라이브, 축제 참가, 테마파크-시설 방문, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 맛집-카페 탐방, 쇼핑, 영상 컨텐츠 시청","구기스포츠 직접 하기, 기타 스포츠-운동 직접하기, 국내 여행, 드라이브, 소풍-피크닉, 축제 참가, 테마파크-시설 방문, 기타 관광-여행, SNS -인터넷 커뮤니티 활동, 게임, 낮잠자기, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 온천-사우나-찜질방, 기타 취미-오락-휴식"
53343805,202304,M,40대,울산광역시,300만원 미만,"국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 국내 여행, 드라이브, 맛집-카페 탐방, 산책-걷기, 음주-유흥","국내 프로스포츠 영상 시청, 걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 볼링-당구-포켓볼 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 국내 여행, 드라이브, 캠핑-차박, 맛집-카페 탐방, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음주-유흥"
53351323,202304,M,40대,울산광역시,300만원 미만,"영화관 관람, 국내 여행, 캠핑-차박, SNS -인터넷 커뮤니티 활동, 낮잠자기, 맛집-카페 탐방, 쇼핑, 영상 컨텐츠 시청, 음주-유흥, 계모임-동창회-사교모임, 가족-친지 만남, 친구-이성친구 만남","영화관 관람, 국내 여행, 캠핑-차박, SNS -인터넷 커뮤니티 활동, 낮잠자기, 맛집-카페 탐방, 쇼핑, 영상 컨텐츠 시청, 음주-유흥, 계모임-동창회-사교모임, 가족-친지 만남, 친구-이성친구 만남"
53338497,202304,F,30대,울산광역시,300만원 미만,"국내 여행, 드라이브, 테마파크-시설 방문, 낮잠자기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 독서, 수다-잡담하기, 종교활동, 가족-친지 만남, 친구-이성친구 만남","국내 여행, 드라이브, 테마파크-시설 방문, 낮잠자기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 독서, 수다-잡담하기, 종교활동, 가족-친지 만남, 친구-이성친구 만남"
53354687,202304,F,40대,울산광역시,300만원 미만,드라이브,"국내 프로스포츠 현장 관람, 국내 여행, 드라이브"
53326475,202304,F,40대,울산광역시,300만원 미만,"등산 직접 하기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 요리-베이킹","등산 직접 하기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 요리-베이킹"
53330419,202304,M,40대,울산광역시,300만원 미만,"영화관 관람, 국내 여행, 낮잠자기, 쇼핑, 영상 컨텐츠 시청, 친구-이성친구 만남","영화관 관람, 국내 여행, 드라이브, 낚시, 낮잠자기, 쇼핑, 영상 컨텐츠 시청, 기타 자기계발-자기관리, 친구-이성친구 만남"
53328199,202304,F,50대,울산광역시,300만원 미만,"문학 행사 관람, 음악 공연 관람, 국내 여행, 낮잠자기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 독서, 어학-기술-자격증 취득, 종교활동","문학 행사 관람, 음악 공연 관람, 국내 여행, 낮잠자기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 독서, 어학-기술-자격증 취득, 종교활동"
