RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WT3M_EXPR_LSR_CLTUR_VALUE,ONE_YEAR_WITHIN_EXPR_LSR_CLTUR_VALUE
53363984,202206,F,40대,강원도,500이상700만원 미만,"""국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 걷기-속보-조깅 직접 하기, 국내 여행, 축제 참가, 갬블, 산책-걷기, 쇼핑, 요리-베이킹, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남""","""국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 걷기-속보-조깅 직접 하기, 국내 여행, 축제 참가, 갬블, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 요리-베이킹, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"""
53369801,202206,M,30대,강원도,300이상500만원 미만,"""미술관-전시관 관람, 음악 공연 관람, 국내 여행, 드라이브, 기타 관광-여행, SNS -인터넷 커뮤니티 활동, 게임, 낚시, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 음악-라디오 감상, 음주-유흥, 신문-잡지보기, 요리-베이킹, 인테리어, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남""","""미술관-전시관 관람, 음악 공연 관람, 국내 여행, 드라이브, 소풍-피크닉, 축제 참가, 기타 관광-여행, SNS -인터넷 커뮤니티 활동, 게임, 낚시, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 영상 컨텐츠 시청, 음악-라디오 감상, 음주-유흥, 신문-잡지보기, 요리-베이킹, 인테리어, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남"""
53351832,202206,F,50대,강원도,700만원 이상,"""걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 테마파크-시설 방문, 낮잠자기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 어학-기술-자격증 취득, 계모임-동창회-사교모임, 수다-잡담하기""","""기타 문화예술 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 테마파크-시설 방문, 낮잠자기, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상, 어학-기술-자격증 취득, 계모임-동창회-사교모임, 수다-잡담하기, 가족-친지 만남"""
53331067,202206,F,40대,강원도,700만원 이상,"""걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 맛집-카페 탐방, 음주-유흥""","""걷기-속보-조깅 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 맛집-카페 탐방, 음악-라디오 감상, 음주-유흥"""
53335111,202206,M,50대,강원도,300이상500만원 미만,"""걷기-속보-조깅 직접 하기, 독서""","""걷기-속보-조깅 직접 하기, 독서"""
53355191,202206,M,40대,강원도,300이상500만원 미만,"""구기스포츠 직접 하기, 국내 여행""","""걷기-속보-조깅 직접 하기, 구기스포츠 직접 하기, 국내 여행, 음악-라디오 감상, 음주-유흥"""
53377193,202206,M,40대,강원도,300이상500만원 미만,"""문학 행사 관람, 박물관 관람, 영화관 관람, 걷기-속보-조깅 직접 하기, 국내 여행, 캠핑-차박, 음주-유흥""","""문학 행사 관람, 미술관-전시관 관람, 박물관 관람, 영화관 관람, 기타 문화예술 직접 활동 및 수강하기, 걷기-속보-조깅 직접 하기, 볼링- 당구-포켓볼 직접 하기, 국내 여행, 캠핑-차박, 테마파크-시설 방문, 산책-걷기, 음주-유흥"""
53331687,202206,M,50대,강원도,700만원 이상,"""국내 프로스포츠 영상 시청, 국내 프로스포츠 현장 관람, 해외 프로스포츠 영상 시청, 골프 영상 시청, 골프 현장 관람, 걷기-속보-조깅 직접 하기, 골프 직접 하기, 등산 직접 하기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 기타 관광-여행, 낮잠자기, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상""","""영화관 관람, 기타 문화예술관람, 국내 프로스포츠 영상 시청, 해외 프로스포츠 영상 시청, 골프 영상 시청, 골프 현장 관람, 걷기-속보-조깅 직접 하기, 골프 직접 하기, 등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 줄넘기-맨손체조-스트레칭 직접 하기, 국내 여행, 테마파크-시설 방문, 기타 관광-여행, 낮잠자기, 맛집-카페 탐방, 사진 촬영, 산책-걷기, 쇼핑, 영상 컨텐츠 시청, 음악-라디오 감상"""
53340006,202206,F,30대,강원도,300만원 미만,"""낮잠자기, 만화책 보기, 산책-걷기, 쇼핑, 음악-라디오 감상, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남""","""낮잠자기, 만화책 보기, 산책-걷기, 쇼핑, 음악-라디오 감상, 독서, 수다-잡담하기, 가족-친지 만남, 친구-이성친구 만남, 기타 사회교류"""
53348017,202206,M,30대,강원도,300이상500만원 미만,"""등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 헬스-보디빌딩 직접 하기, 드라이브, 어학-기술-자격증 취득""","""등산 직접 하기, 자전거-싸이클-산악자전거 직접 타기, 헬스-보디빌딩 직접 하기, 드라이브, 액티비티-체험, 독서, 어학-기술-자격증 취득"""
53349712,202206,F,50대,강원도,300만원 미만,"""맛집-카페 탐방, 가족-친지 만남""","""낮잠자기, 맛집-카페 탐방, 쇼핑, 음악-라디오 감상, 가족-친지 만남"""
